"city_name","a_ocrrecordid","a_equipmentid","a_hardcode","a_berthid","a_berthcode","a_parkid","a_parkcode","a_platenumber","a_carid","a_lastcarid","a_capturetime","a_type","a_cartype","a_platecolor","a_datasource","a_oprnum","a_entryoprnum","a_lastberthcode","a_lastplatenumber","a_lasttype","a_eventreliability","a_platereliability","a_width","a_height","a_xaxis","a_yaxis","a_pdamanagerid","a_createdtime","a_updatedtime","a_d","a_tag","b_berthcode","b_berthid","b_capturetime","b_carid","b_cartype","b_datasource","b_entryoprnum","b_equipmentid","b_eventreliability","b_hardcode","b_lastplatenumber","b_oprnum","b_parkcode","b_parkid","b_parktype","b_platecolor","b_platenumber","b_platereliability","b_type","b_log_date","c_sepimgurl","c_res_result","c_res_state","c_res_platenumber","c_res_oprnum","c_res_platecolor","c_res_desc","d_chkrecordid","d_ocrrecordid","d_parkid","d_equipid","d_berthid","d_datasource","d_equcarid","d_algcarid","d_chkcarid","d_parkstate","d_reporttime","d_handletype","d_createdtime","d_updatedtime","d_operatorid","d_ts","d_d","d_plate_number","d_correct_plate_number","e_exceptid","e_ocrrecordid","e_parkid","e_equipid","e_berthid","e_equcarid","e_manualcarid","e_parkstate","e_datasource","e_reporttime","e_handletype","e_createdtime","e_operatorid","e_updatedtime","e_d","e_plate_number","f_patrolid","f_ocrrecordid","f_parkrecordid","f_oprnum","f_parkid","f_equipid","f_berthid","f_carid","f_platenumber","f_platecolor","f_cartype","f_reporttime","f_parkstate","f_createdtime","f_operatorid","f_updatedtime","g_parkrecordid","g_recordcode","g_recordstate","g_d","g_ocrrecordid","g_datasource","g_in_out_time","g_parkid","g_berthid","g_carid","g_platenumber","g_cartype","g_carcolor","g_illegal","g_createdtime","g_operationid","g_updatedtime","g_parktype","g_areaid","g_parentparkid","g_tag","g_mq_time","etl_time","a_datasource_detail","b_datasource_detail","c_blueeventreliability","c_res_type","c_res_change","c_res_berthnumber","d_oldberthid","d_platecolor","d_manualcolor","d_platecartype","d_manualcartype","d_oprnum","e_oldberthid","e_platecolor","e_manualcolor","e_platecartype","e_manualcartype","e_manualnumber","f_patrolrecordtype","pt"
"beijing","1646940669897168876","1637291659145954514","HW201906251401010201","1637291527287522440","C026D0010014","1637291475799250282","PA20190625140101","京Q9P7M2","1966460195408400000","1966460195408400000","2019-10-10 02:11:56","0","0","0","11","72cb8780-eac0-11e9-bce8-00044bdde611","e7f34e68-eabf-11e9-bce8-00044bdde611","C026D0010014","京Q9P7M2","0","96","100","0","0","0","0","0","2019-10-10 02:16:57","2019-10-10 02:16:57","\N","add","C026D0010014","1637291527287522440","2019-10-10 02:11:56","1966460195408400000","0","11","e7f34e68-eabf-11e9-bce8-00044bdde611","1637291659145954514","96","HW201906251401010201","京Q9P7M2","72cb8780-eac0-11e9-bce8-00044bdde611","PA20190625140101","1637291475799250282","1","0","京Q9P7M2","0","0","2019-10-10 02:16:57","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/0f04f1d07a7cf8949b7abff188c596b9.jpg","1","0","京Q9P7M2","72cb8780-eac0-11e9-bce8-00044bdde611","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940331064333363","2763d235ad134b73926db4056fc4b84a","0","\N","1646940669897168876","11","2019-10-10 02:11:56","1637291475799250282","1637291527299056777","1966460195408400000","京Q9P7M2","1","\N","\N","2019-10-10 02:11:34","1593521378449416192","2019-10-10 02:16:57","1","281479271874560","1637291267289912677","update","2019-10-10 02:16:57","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940674555992046","1620431740005777866","HW201812201820020303","1623151848751893602","MLDN00055","1620430995701383183","PA20181220182002","京Q15XK8","1966459924804456832","1966459924804456832","2019-10-10 02:16:33","0","0","0","12","c2b80e2a-2a26-e3a5-b52f-922069c34220","fa711704-dda0-4f36-3142-a1a3f8368433","MLDN00055","京Q15XK8","0","97","100","0","0","0","0","0","2019-10-10 02:17:01","2019-10-10 02:17:01","\N","add","MLDN00055","1623151848751893602","2019-10-10 02:16:33","1966459924804456832","0","12","fa711704-dda0-4f36-3142-a1a3f8368433","1620431740005777866","97","HW201812201820020303","京Q15XK8","c2b80e2a-2a26-e3a5-b52f-922069c34220","PA20181220182002","1620430995701383183","1","0","京Q15XK8","0","0","2019-10-10 02:17:01","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/9c20b5412f302b0235f4d07b3fe4bd82.jpg","1","0","京Q15XK8","c2b80e2a-2a26-e3a5-b52f-922069c34220","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940132411606738","810145b8082c418f8417f6b5c03166f5","0","\N","1646940674555992046","12","2019-10-10 02:16:33","1620430995701383183","1623151848751893602","1966459924804456832","京Q15XK8","0","\N","\N","2019-10-10 02:08:25","1593521378449416192","2019-10-10 02:17:02","1","281479271743488","1620365899424874508","update","2019-10-10 02:17:02","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940683460499442","1638664919572123860","HW201906261053010202","1638664842110968022","D003D0020084","1637371680320526011","PA20190626105301","京BT0823","1966393677910068992","1966393677910068992","2019-10-10 02:12:07","1","0","0","11","63111684-eac0-11e9-b1d5-00044bddec08","","D003D0020084","京BT0823","1","100","100","0","0","0","0","0","2019-10-10 02:17:10","2019-10-10 02:17:10","\N","add","D003D0020084","1638664842110968022","2019-10-10 02:12:07","1966393677910068992","0","11","","1638664919572123860","100","HW201906261053010202","京BT0823","63111684-eac0-11e9-b1d5-00044bddec08","PA20190626105301","1637371680320526011","1","0","京BT0823","0","1","2019-10-10 02:17:09","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/03eb3ff217a9d79afd810149da8cdbf1.jpg","1","0","京BT0823","63111684-eac0-11e9-b1d5-00044bddec08","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940683477273494","bcaa0528695c4a558a51e1855a3723eb","0","\N","1646940683460499442","11","2019-10-10 02:12:07","1637371680320526011","1638664842110968022","1966393677910068992","京BT0823","0","\N","\N","2019-10-10 02:17:10","1593521378449416192","2019-10-10 05:33:08","1","281479271940096","1637369931400615597","update","2019-10-10 05:33:08","2019-10-11 01:34:20","12","12","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940733661061685","1637274985665577194","HW201906241808020201","1637274791893975206","E004D0040068","1637274767047922917","PA20190624180802","京QY8C90","1966459822486916480","1966459822486916480","2019-10-10 02:12:56","1","0","0","11","8c416c7a-eac0-11e9-8bc3-00044bde1e29","","E004D0040068","京QY8C90","1","95","100","0","0","0","0","0","2019-10-10 02:17:58","2019-10-10 02:17:58","\N","add","E004D0040068","1637274791893975206","2019-10-10 02:12:56","1966459822486916480","0","11","","1637274985665577194","95","HW201906241808020201","京QY8C90","8c416c7a-eac0-11e9-8bc3-00044bde1e29","PA20190624180802","1637274767047922917","1","0","京QY8C90","0","1","2019-10-10 02:17:57","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/77fe0657c8dedb17825b189d1a70fa58.jpg","1","0","京QY8C90","8c416c7a-eac0-11e9-8bc3-00044bde1e29","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940733673473780","3a02f75a6f2f4637b056374700baed65","1","0","1646940733661061685","11","2019-10-10 02:12:56","1637274767047922917","1637274791893975206","1966459822486916480","京QY8C90","0","\N","\N","2019-10-10 02:17:58","1593521378449416192","\N","1","281479272005632","1637216137219019929","add","2019-10-10 02:17:58","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940753363804727","1621156848044344963","HW201812291122030203","1621156751381366387","XCSH00073","1621156727163469912","PA20181229112203","京BR1752","1966393609456979584","1966393609456979584","2019-10-10 02:13:15","1","0","0","11","98a4428a-eac0-11e9-bbe2-00044ba56c51","","XCSH00073","京BR1752","1","85","100","0","0","0","0","0","2019-10-10 02:18:17","2019-10-10 02:18:17","\N","add","XCSH00073","1621156751381366387","2019-10-10 02:13:15","1966393609456979584","0","11","","1621156848044344963","85","HW201812291122030203","京BR1752","98a4428a-eac0-11e9-bbe2-00044ba56c51","PA20181229112203","1621156727163469912","1","0","京BR1752","0","1","2019-10-10 02:18:16","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/3e3fe4492f05696d1d4f667c8060b454.jpg","1","0","京BR1752","98a4428a-eac0-11e9-bbe2-00044ba56c51","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940753376409558","a6d64aff32c34789a4636663f8028434","0","\N","1646940753363804727","11","2019-10-10 02:13:15","1621156727163469912","1621156751381366387","1966393609456979584","京BR1752","0","\N","\N","2019-10-10 02:18:17","1593521378449416192","2019-10-10 02:23:57","1","281479271743488","1621154995146604629","update","2019-10-10 02:23:57","2019-10-11 01:34:20","11","11","50","1","1","XCSH00073","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940753440350776","1623430644361959343","HW201812301017030206","1623430536071309285","DDZA00117","1623430259275509904","PA20181230101703","京Q7UJ51","1966460127981080064","1966460127981080064","2019-10-10 02:13:15","1","0","0","11","871104fe-eac0-11e9-a204-00044ba58a04","","DDZA00117","京Q7UJ51","1","95","100","0","0","0","0","0","2019-10-10 02:18:17","2019-10-10 02:18:17","\N","add","DDZA00117","1623430536071309285","2019-10-10 02:13:15","1966460127981080064","0","11","","1623430644361959343","95","HW201812301017030206","京Q7UJ51","871104fe-eac0-11e9-a204-00044ba58a04","PA20181230101703","1623430259275509904","1","0","京Q7UJ51","0","1","2019-10-10 02:18:16","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/525364e8716bd336c5b828cf532cdfd2.jpg","1","0","京Q7UJ51","871104fe-eac0-11e9-a204-00044ba58a04","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940753452766278","6feff96072e5456b94bd070c9a6c9394","0","\N","1646940753440350776","11","2019-10-10 02:13:15","1623430259275509904","1623430536071309285","1966460127981080064","京Q7UJ51","0","\N","\N","2019-10-10 02:18:17","1593521378449416192","2019-10-10 02:26:43","1","281479271809024","1621241455215395021","update","2019-10-10 02:26:43","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940788332765761","1619537892350100285","HW201811231537010204","1619537884947153710","XB0016","1617909638150242439","PA20181123153701","京BR3956","1966393609998045312","1966393609998045312","2019-10-10 02:13:49","0","0","0","11","b37fa5d6-eac0-11e9-a90c-00044ba5ab4c","9e0a796e-eabc-11e9-a90c-00044ba5ab4c","XB0016","京BR3956","0","96","100","0","0","0","0","0","2019-10-10 02:18:50","2019-10-10 02:18:50","\N","add","XB0016","1619537884947153710","2019-10-10 02:13:49","1966393609998045312","0","11","9e0a796e-eabc-11e9-a90c-00044ba5ab4c","1619537892350100285","96","HW201811231537010204","京BR3956","b37fa5d6-eac0-11e9-a90c-00044ba5ab4c","PA20181123153701","1617909638150242439","1","0","京BR3956","0","0","2019-10-10 02:18:49","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/6377857514793375d8c576862dec95a5.jpg","1","0","京BR3956","b37fa5d6-eac0-11e9-a90c-00044ba5ab4c","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646938983676868482","2c8da35d46b54f3ea8dbe00d388b5cd8","0","\N","1646940788332765761","11","2019-10-10 02:13:49","1617909638150242439","1619537884947153710","1966393609998045312","京BR3956","0","\N","\N","2019-10-10 01:50:09","1593521378449416192","2019-10-10 02:18:50","1","281479271743488","1617909562933788801","update","2019-10-10 02:18:50","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940823860631562","1636942431732286905","HW201906211720020202","1636942279291356573","C004D0040045","1636942240252826150","PA20190621172002","京LBW138","1966437038811484544","1966437038811484544","2019-10-10 00:30:45","0","0","0","9","bdd1bf2c-f2b8-49b9-825f-1a25da385dc9","\N","C004D0040045","京LBW138","0","0","0","0","0","0","0","0","2019-10-10 02:19:24","2019-10-10 02:19:24","\N","add","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940823892111765","1646940823860631562","1646933914114946622","bdd1bf2c-f2b8-49b9-825f-1a25da385dc9","1636942240252826150","1636942431732286905","1636942279291356573","1966437038811484544","京LBW138","0","0","2019-10-10 00:30:45","0","2019-10-10 02:19:24","1635724959919439885","\N","1646933914114946622","7f192c8d3f6c4095bf52f75455edbdb1","0","\N","1646940823860631562","9","2019-10-10 00:30:45","1636942240252826150","1636942279291356573","1966437038811484544","京LBW138","0","\N","\N","2019-10-10 00:29:35","1593521378449416192","2019-10-10 02:19:24","1","281479271874560","1636941374525411866","update","2019-10-10 02:19:24","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","0","20191010"
"beijing","1646940862298268239","81186269354516480","767813628","90862243968847872","728201020A4055","81034039833792512","PA20170708120126","京BV2612","1966393747162205824","1966393747162205824","2019-10-10 02:19:38","0","0","0","10","68acc6b2-1dd2-11b2-b1c5-cbb67cb5cbb6","","728201020A4054","京BV2612","0","100","80","233","190","176","266","0","2019-10-10 02:20:01","2019-10-10 02:20:01","\N","update","728201020A4055","90862243998208000","2019-10-10 02:19:38","1966393747162205824","0","10","","81186269354516480","100","767813628","\N","68acc6b2-1dd2-11b2-b1c5-cbb67cb5cbb6","PA20170708120126","81034039833792512","1","0","京BV2612","0","0","2019-10-10 02:19:39","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/3f4f31698dff12c9aca40c8d46852b65.jpg","\N","\N","\N","68acc6b2-1dd2-11b2-b1c5-cbb67cb5cbb6","\N","\N","1646940862333964916","1646940862298268239","81034039833792512","81186269354516480","90862243968847872","10","1966393747162205824","1966393747162205824","1966393747162205824","0","2019-10-10 02:19:38","1","2019-10-10 02:20:01","2019-10-10 02:27:06","1614075813882056855","2019-10-10 02:27:06","","京BV2612","京BV2612","1646941308224133959","1646940862298268239","81034039833792512","81186269354516480","90862243968847872","1966393747162205824","1966393747162205824","0","10","2019-10-10 02:19:38","1","2019-10-10 02:27:06","1614075813882056855","2019-10-10 02:58:01","\N","京BV2612","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646943251709203636","9e9cb40561d2447893db6b84f1a5ca71","0","\N","1646940862298268239","10","2019-10-10 02:19:38","81034039833792512","90862243968847872","1966393747162205824","京BV2612","0","\N","\N","2019-10-10 02:58:00","1593521378449416192","2019-10-10 02:58:01","1","281479272136704","1593539800310734854","update","2019-10-10 02:58:01","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","90862243968847872","0","0","0","0","68acc6b2-1dd2-11b2-b1c5-cbb67cb5cbb6","\N","0","0","0","0","京BV2612","\N","20191010"
"beijing","1646940871821449233","1618182269309029720","HW201811251833030204","1620102788229891262","16200060091","1618181118557700348","PA20181125183303","京N2V000","1966446762346859904","1966446762346859904","2019-10-10 02:15:09","1","0","0","11","ceaa3d08-eac0-11e9-a9b2-00044ba547fa","","16200060091","京N2V000","1","95","100","0","0","0","0","0","2019-10-10 02:20:10","2019-10-10 02:20:10","\N","add","16200060091","1620102788229891262","2019-10-10 02:15:09","1966446762346859904","0","11","","1618182269309029720","95","HW201811251833030204","京N2V000","ceaa3d08-eac0-11e9-a9b2-00044ba547fa","PA20181125183303","1618181118557700348","1","0","京N2V000","0","1","2019-10-10 02:20:09","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/a06cb29172b207c1b049982633c755a7.jpg","1","0","京N2V000","ceaa3d08-eac0-11e9-a9b2-00044ba547fa","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940871834040285","a8471ae8c24a401bb3c02a18c782e04e","0","\N","1646940871821449233","11","2019-10-10 02:15:09","1618181118557700348","1620102788229891262","1966446762346859904","京N2V000","0","\N","\N","2019-10-10 02:20:10","1593521378449416192","2019-10-10 02:26:00","1","281479272136704","1618180862022533369","update","2019-10-10 02:26:00","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940948645356127","1636823407298003718","HW201906200928010202","1636822560024478449","E001D0020011","1636821962285781282","PA20190620092801","京Q8L6S9","1966460159972921856","1966460159972921856","2019-10-10 02:16:19","1","0","0","11","10acd3aa-eac1-11e9-bd3a-00044bc77a52","","E001D0020011","京Q8L6S9","1","100","100","0","0","0","0","0","2019-10-10 02:21:23","2019-10-10 02:21:23","\N","add","E001D0020011","1636822560024478449","2019-10-10 02:16:19","1966460159972921856","0","11","","1636823407298003718","85","HW201906200928010202","京Q8L6S9","10acd3aa-eac1-11e9-bd3a-00044bc77a52","PA20190620092801","1636821962285781282","1","0","京Q8L6S9","0","1","2019-10-10 02:21:22","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/43213e81e412954e5296e1a3c03a8495.jpg","1","0","京Q8L6S9","10acd3aa-eac1-11e9-bd3a-00044bc77a52","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940948657949598","bc43919b39bf46f7a04bf4fe87a9cd50","0","\N","1646940948645356127","11","2019-10-10 02:16:19","1636821962285781282","1636822560024478449","1966460159972921856","京Q8L6S9","0","\N","\N","2019-10-10 02:21:23","1593521378449416192","2019-10-10 02:55:52","1","281479272005632","1636821598119530785","update","2019-10-10 03:10:11","2019-10-11 01:34:20","11","11","100","1","1","E001D0020011","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646940963393577569","1622893021784843384","HW201812300927020202","1622892700057310226","XXJV00045","1622892677548519521","PA20181230092702","京BW2810","1966393781526138240","1966393781526138240","2019-10-10 02:16:36","1","0","0","11","0d2504c8-eac1-11e9-ae8e-00044ba52051","","XXJV00045","京BW2810","1","95","100","0","0","0","0","0","2019-10-10 02:21:37","2019-10-10 02:21:37","\N","add","XXJV00045","1622892700057310226","2019-10-10 02:16:36","1966393781526138240","0","11","","1622893021784843384","95","HW201812300927020202","京BW2810","0d2504c8-eac1-11e9-ae8e-00044ba52051","PA20181230092702","1622892677548519521","1","0","京BW2810","0","1","2019-10-10 02:21:36","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/43a0ce8bb85e5a60353f29b695e721bc.jpg","1","0","京BW2810","0d2504c8-eac1-11e9-ae8e-00044ba52051","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646940963405122464","44d2ef62c80145fcb45a9a50e6f9b8d1","0","\N","1646940963393577569","11","2019-10-10 02:16:36","1622892677548519521","1622892700057310226","1966393781526138240","京BW2810","0","\N","\N","2019-10-10 02:21:37","1593521378449416192","2019-10-10 05:40:56","1","281479271743488","1621238550408216749","update","2019-10-10 05:40:56","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646941009421883439","1623163715057618906","HW201901201506020307","1623163470947028935","DDZC00065","1623163456083477303","PA20190120150602","冀FP6113","1968662934066761472","1968662934066761472","2019-10-10 02:17:17","0","0","0","12","7a5e9752-0004-6319-11ae-59d51d776b96","ae5ee17d-db60-b507-9efe-61e5f41d0d65","DDZC00065","冀FP6113","0","96","100","0","0","0","0","0","2019-10-10 02:22:21","2019-10-10 02:22:21","\N","add","DDZC00065","1623163470947028935","2019-10-10 02:17:17","1968662934066761472","0","12","ae5ee17d-db60-b507-9efe-61e5f41d0d65","1623163715057618906","96","HW201901201506020307","冀FP6113","7a5e9752-0004-6319-11ae-59d51d776b96","PA20190120150602","1623163456083477303","1","0","冀FP6113","0","0","2019-10-10 02:22:21","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/6902a2a8efa72628dbaf72bae5de2bf0.jpg","1","0","冀FP6113","7a5e9752-0004-6319-11ae-59d51d776b96","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646921555381141864","bf17324d871547bf86a7108f1f020bc5","0","\N","1646941009421883439","12","2019-10-10 02:17:17","1623163456083477303","1623163470947028935","1968662934066761472","冀FP6113","0","\N","0","2019-10-09 21:13:08","1593521378449416192","2019-10-10 02:22:21","1","281479271809024","1623162129919001395","update","2019-10-10 02:22:21","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646941017598679089","1622263868860402813","HW201901101658010201","1622442842279380629","DXGZ00006","1622263303933804938","PA20190110165801","京KDC808","1966432704130371968","1966432704130371968","2019-10-10 02:17:28","1","0","0","11","1f8da4a8-eac1-11e9-b1d3-00044ba58791","","DXGZ00006","京KDC808","1","95","100","0","0","0","0","0","2019-10-10 02:22:29","2019-10-10 02:22:29","\N","add","DXGZ00006","1622442842279380629","2019-10-10 02:17:28","1966432704130371968","0","11","","1622263868860402813","95","HW201901101658010201","京KDC808","1f8da4a8-eac1-11e9-b1d3-00044ba58791","PA20190110165801","1622263303933804938","1","0","京KDC808","0","1","2019-10-10 02:22:28","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/7d77850c90049a6524224a32b5dc8db7.jpg","1","0","京KDC808","1f8da4a8-eac1-11e9-b1d3-00044ba58791","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646941017610028793","07499cf486b646aebc57bb74a2614d55","0","\N","1646941017598679089","11","2019-10-10 02:17:28","1622263303933804938","1622442842279380629","1966432704130371968","京KDC808","0","\N","\N","2019-10-10 02:22:29","1593521378449416192","2019-10-10 02:37:07","1","281479271809024","1622263241339060617","update","2019-10-10 02:37:07","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646941026501075563","1637474443938418668","HW201906211759080208","1637474088008732580","D011D0010214","1637194857300235067","PA20190621175908","京QW50M9","1966459753012089344","1966459753012089344","2019-10-10 02:17:36","1","0","0","11","2033f948-eac1-11e9-8300-00044bdde644","","D011D0010214","京QW50M9","1","99","100","0","0","0","0","0","2019-10-10 02:22:37","2019-10-10 02:22:37","\N","add","D011D0010214","1637474088008732580","2019-10-10 02:17:36","1966459753012089344","0","11","","1637474443938418668","99","HW201906211759080208","京QW50M9","2033f948-eac1-11e9-8300-00044bdde644","PA20190621175908","1637194857300235067","1","0","京QW50M9","0","1","2019-10-10 02:22:37","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/233639fe971ec8f685bb270a2cd962f2.jpg","1","0","京QW50M9","2033f948-eac1-11e9-8300-00044bdde644","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646941026511393872","bdd0b774023f44799dffea9228769cc9","0","\N","1646941026501075563","11","2019-10-10 02:17:36","1637194857300235067","1637474088008732580","1966459753012089344","京QW50M9","0","\N","\N","2019-10-10 02:22:38","1593521378449416192","2019-10-10 02:36:42","1","281479271940096","1636943853711397456","update","2019-10-10 02:36:42","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
